received_at	device_id	f_port	f_cnt	decoded_payload	rssi	data_rate_index	consumed_airtime
2025-03-25T00:26:20.285112771Z	eui-70b3d57ed0059acf	115	15	{'CH4': 641, 'co2': 292, 'rh': 80.4, 'temp': 9.4, 'unix': 1742865971}	-90		0.061696s
2025-03-25T01:26:19.607204958Z	eui-70b3d57ed0059acf	115	16	{'CH4': 667, 'co2': 216, 'rh': 80.3, 'temp': 9.7, 'unix': 1742869571}	-88		0.061696s
2025-03-25T02:26:18.937091415Z	eui-70b3d57ed0059acf	115	17	{'CH4': 668, 'co2': 163, 'rh': 80.2, 'temp': 9.9, 'unix': 1742873169}	-83		0.061696s
2025-03-25T03:26:18.271372542Z	eui-70b3d57ed0059acf	115	18	{'CH4': 715, 'co2': 338, 'rh': 80.6, 'temp': 9.9, 'unix': 1742876769}	-88		0.061696s
2025-03-25T04:26:17.618183747Z	eui-70b3d57ed0059acf	115	19	{'CH4': 734, 'co2': 258, 'rh': 80.3, 'temp': 10.1, 'unix': 1742880367}	-87		0.061696s
2025-03-25T05:26:16.962406836Z	eui-70b3d57ed0059acf	115	20	{'CH4': 735, 'co2': 200, 'rh': 80.5, 'temp': 10, 'unix': 1742883966}	-86		0.061696s
2025-03-25T06:26:16.315499494Z	eui-70b3d57ed0059acf	115	21	{'CH4': 746, 'co2': 148, 'rh': 80.7, 'temp': 10.5, 'unix': 1742887564}	-86		0.066816s
2025-03-25T07:26:15.658394739Z	eui-70b3d57ed0059acf	115	22	{'CH4': 748, 'co2': 339, 'rh': 80.2, 'temp': 11, 'unix': 1742891165}	-90		0.061696s
2025-03-25T08:26:14.996277404Z	eui-70b3d57ed0059acf	115	23	{'CH4': 746, 'co2': 258, 'rh': 80.1, 'temp': 10.6, 'unix': 1742894766}	-92		0.061696s
2025-03-25T09:26:14.326606279Z	eui-70b3d57ed0059acf	115	24	{'CH4': 775, 'co2': 195, 'rh': 80.1, 'temp': 11, 'unix': 1742898362}	-89		0.061696s
2025-03-25T10:26:13.647302592Z	eui-70b3d57ed0059acf	115	25	{'CH4': 755, 'co2': 148, 'rh': 80.3, 'temp': 11.6, 'unix': 1742901963}	-94		0.061696s
2025-03-25T11:26:12.948528789Z	eui-70b3d57ed0059acf	115	26	{'CH4': 754, 'co2': 334, 'rh': 80.3, 'temp': 11.9, 'unix': 1742905562}	-91		0.061696s
2025-03-25T12:26:12.245679538Z	eui-70b3d57ed0059acf	115	27	{'CH4': 784, 'co2': 244, 'rh': 80.3, 'temp': 12.5, 'unix': 1742909160}	-89		0.061696s
2025-03-25T13:26:11.539425774Z	eui-70b3d57ed0059acf	115	28	{'CH4': 836, 'co2': 165, 'rh': 81, 'temp': 14.3, 'unix': 1742912762}	-86		0.061696s
2025-03-25T14:26:10.855741440Z	eui-70b3d57ed0059acf	115	29	{'CH4': 823, 'co2': 126, 'rh': 80.1, 'temp': 13.2, 'unix': 1742916362}	-89		0.061696s
2025-03-25T15:26:10.155655798Z	eui-70b3d57ed0059acf	115	30	{'CH4': 752, 'co2': 331, 'rh': 79.3, 'temp': 12.4, 'unix': 1742919959}	-90		0.061696s
